"","Date","second_MVP_top4","second_MVP_bottom4","second_maxSR_top4","second_maxSR_bottom4","second_EW_top4","second_EW_bottom4","second_InvInef_top4","second_InvInef_bottom4","second_MVP_top8","second_MVP_bottom8","second_maxSR_top8","second_maxSR_bottom8","second_EW_top8","second_EW_bottom8","second_InvInef_top8","second_InvInef_bottom8"
"213",2021-08-01,1.73056875073721,1.03996753796427,2.94809918679196,0.0878697787702249,1.83759435810883,0.873017275158331,2.00954851486764,1.16384917091245,0.53103863155861,1.74025127807951,0.794455301021513,0.0139464001235006,0.831833126499127,0.921281948121387,0.373851213470016,1.02350286065734
"214",2021-08-02,1.75408210640521,1.02189808367579,2.91807547579178,0.0681451218595128,1.8495731941275,0.872512210050215,2.02860820629933,1.16375700373598,0.542647995662944,1.71523019750926,0.782445675555749,0.0208202014469343,0.841183307592388,0.924347852035992,0.379153571791943,1.03227747149727
"215",2021-08-03,1.72181079190953,0.953656790040397,3.09354100531544,0.0402960675007542,1.85739089992947,0.813071171741328,2.01941172622496,1.0897091353212,0.504421981421617,1.72320462535916,0.82835465897841,0.0091375390776034,0.839119685182541,0.926591664659768,0.37282665544744,1.04160573051393
"216",2021-08-04,1.82048153550545,1.016955640106,3.12331234906033,0.0828944241734937,1.94571672219342,0.869097820992682,2.12515708194307,1.15111073611722,0.576089928437323,1.76361566742022,0.864076838750136,0.040780177926939,0.897434228494167,0.962917154106307,0.419880972639407,1.07315313883163
"217",2021-08-05,1.85809545653865,1.03383976021504,3.15308368760986,0.112851258460037,1.98087892531364,0.881915657328551,2.16525963312544,1.15919710996167,0.602904272766391,1.76197276235804,0.88309299602115,0.0578128129264277,0.919915127634078,0.968307141726565,0.438103210385533,1.07173263828834
"218",2021-08-06,1.90338463279682,1.09440906722353,3.1828550260657,0.16776387650942,2.02647285978753,0.947136771740181,2.21245155326131,1.21939014647278,0.637003108993179,1.82405055956464,0.909965772065705,0.091075043212941,0.953191173228257,1.01439426476082,0.468060975624071,1.11321285034531
"219",2021-08-07,2.15321838335088,1.44147932634416,3.38693720628576,0.216510533278584,2.23458257697789,1.25436883210116,2.440182915696,1.6113835490584,0.762403140605831,2.1672248925261,0.999265960759973,0.133876886036775,1.07541931720661,1.22045121204865,0.551902964695027,1.33587207590136
"220",2021-08-08,1.97637620054241,1.29301032125915,3.26591056716966,0.19208813509033,2.06588494890033,1.10692834330356,2.25000832528551,1.4321005637255,0.657066949525601,1.97194909755481,0.934212619347487,0.0935655600326886,0.966790402818677,1.08249109601545,0.470997006845739,1.18504331048933
"221",2021-08-09,2.09244409208873,1.43973831179688,3.41251986253164,0.259564715232653,2.18678335366204,1.23494959373415,2.37908664478817,1.58344781102102,0.732960696709344,2.12944805197031,1.02215103962821,0.153935620041472,1.05668582787522,1.18450867246057,0.543971062711404,1.29450866782756
"222",2021-08-10,2.2209246131084,1.42823703801291,3.9454707969171,0.238271410839752,2.39559858347361,1.24158790627914,2.58256302527393,1.59728442407591,0.750314540990356,2.19393013271616,1.19610800293597,0.144371492026369,1.16137264451411,1.23337895110323,0.601472718578407,1.34957623705308
"223",2021-08-11,2.33305214757708,1.48200684003611,4.31619830166776,0.243231662417574,2.52728997320373,1.37074630812658,2.69423237952861,1.74768235791413,0.797532283664186,2.25936259026323,1.3321557656261,0.168331632920089,1.24547556007313,1.34953832707764,0.66572430661745,1.46172806298921
